Date,Session day,Session hour,Browser,Browser version,Device type,Operating system,City,Country,IP address,Postal code,Region,First page in session,Last page in session,Next page viewed,Page path,Page URL,Previous page viewed,Traffic category,Traffic source,Traffic source URL,UTM campaign content,UTM campaign ID,UTM campaign keywords,UTM campaign medium,UTM campaign name,UTM campaign source,UTM Wix campaign,UTM Wix source,Site member,Visitor type,Page views,Site sessions,Unique visitors,Bounce rate,Avg. session duration,Avg. sessions by day,Avg. views by day,Avg. visitors by day,Avg. pages per session,Avg. time on page,Exit rate
2/19/2026,Thursday,16,Edge,145.0.0.0,Desktop,Windows,Melbourne,Australia,203.12.13.160,3079,VIC,First in session,Yes,Unknown,/post/content-without-compromise-inside-the-m-files-microsoft-alliance,https://synozur.com/post/content-without-compromise-inside-the-m-files-microsoft-alliance,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,84.37.205.93,20149,VA,First in session,Yes,Unknown,/case-studies/management-makeover-at-a-luxury-brand,https://synozur.com/case-studies/management-makeover-at-a-luxury-brand?utm_medium=email&_hsenc=p2anqtz-9tiu-m7uzbj1qd9e7jko8tmxaepoebbt9hcta5t34humvdq4firji_sqrg6mzcjxftfqeyzqgpp7qtjdlbyeahswdnag&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,4,Edge,145.0.0.0,Desktop,Windows,Chennai,India,136.226.243.111,600001,TN,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,8,Edge,144.0.0.0,Desktop,Windows,Mattapan,United States,208.127.228.24,02126,MA,First in session,Yes,Unknown,/post/m-files-and-microsoft-a-new-era-of-document-management,https://synozur.com/post/m-files-and-microsoft-a-new-era-of-document-management,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,84.37.198.118,20149,VA,First in session,Yes,Unknown,/post/upgrading-your-company-operating-system-2026-from-ambition-to-execution,https://synozur.com/post/upgrading-your-company-operating-system-2026-from-ambition-to-execution?utm_medium=email&_hsenc=p2anqtz-_ldduxgzibrn7zadc7bxalzl8i2lrubiujv2llht1tnditxbifwjr8j2rf_mdezd1ujf-gbgwy2m2xloa-n5h19xvu4g&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,14,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,84.37.210.142,20149,VA,First in session,Yes,Unknown,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,https://synozur.com/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative?utm_medium=email&_hsenc=p2anqtz-8zuoenfkgkzbszmjxifvqfzl5wo1uql-q9u6dlyrbjrjlj8qomuesigxxauvak2gzfpnltsbgjxdvimpic7r6gxrdvma&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,19,LinkedIn App,Unknown,Mobile,iOS,Barrie,Canada,99.233.192.26,L4N,ON,Not first in session,No,/insights,/partners,https://synozur.com/partners,/about,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"1m, 56s",1,1,1,1,23s,0%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,San Francisco,United States,142.111.99.243,94142,CA,First in session,Yes,Unknown,/event-details/the-new-ai-frontier-market-shifts-maturity-gaps-and-how-to-lead-with-copilot,https://synozur.com/event-details/the-new-ai-frontier-market-shifts-maturity-gaps-and-how-to-lead-with-copilot?utm_medium=email&_hsenc=p2anqtz--0mlz2f5vtxlvx7l1gwwetzyryw5hjmjxnr_a7eqxspxxhoc4802meakm5tiptxhkpydwlqmgwm7it1chi6utnlxkgog&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,8,Edge,145.0.0.0,Desktop,Windows,Boydton,United States,40.123.29.173,23917,VA,First in session,Yes,Unknown,/post/m-files-and-microsoft-a-new-era-of-document-management,https://synozur.com/post/m-files-and-microsoft-a-new-era-of-document-management,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,14,Chrome,139.0.0.0,Desktop,Windows,San Francisco,United States,142.111.99.88,94142,CA,First in session,Yes,Unknown,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,https://synozur.com/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot?utm_medium=email&_hsenc=p2anqtz-8hhamlmvvicoc2hespudbxhnz7nbz7d7wbi6tqbxime91jv_zxt5bdhzhe78kzftksbdqy-kjrdidbfsnkmjhy2y77na&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,14,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,45.41.132.62,20149,VA,First in session,Yes,Unknown,/event-details/ai-im-global-summit,https://synozur.com/event-details/ai-im-global-summit?utm_medium=email&_hsenc=p2anqtz-8u_mgkqmcxlyjszt2h2pjpsrpinuhrqpwmyp34q3umzudp8pzavy9ghzeuhyaecqgnhkrctuoe2p1lkypsclilu3rllg&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,84.37.198.112,20149,VA,First in session,Yes,Unknown,/team/michelle-boyd,https://synozur.com/team/michelle-boyd?utm_medium=email&_hsenc=p2anqtz-9-zsbyydeza7l65gutuarqvzjktzjeztasi2ody9mrf1vkbe-_fbakztbsx9z0tlgdupc4i4m3e0bsr_yrp9zhr5vqww&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,18,Chrome,145.0.0.0,Desktop,Windows,Baton Rouge,United States,24.254.33.223,70809,LA,First in session,No,/,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,https://synozur.com/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,4s,1,1,1,1,4s,0%
2/18/2026,Wednesday,14,Chrome,139.0.0.0,Desktop,Windows,Houston,United States,199.120.13.210,77002,TX,First in session,Yes,Unknown,/team/michelle-boyd,https://synozur.com/team/michelle-boyd?utm_medium=email&_hsenc=p2anqtz-9kr_xox6sizs9sxo9a1rvwcvteppd57i-3y62cbegegakq62aoahoyrplggnurzmniopugabfv6vyd0k1kkoqngegs4g&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,19,LinkedIn App,Unknown,Mobile,iOS,Barrie,Canada,99.233.192.26,L4N,ON,Not first in session,Yes,Unknown,/profile/chris/profile,https://synozur.com/profile/chris/profile,/insights,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"1m, 56s",1,1,1,1,,100%
2/18/2026,Wednesday,14,Chrome,139.0.0.0,Desktop,Windows,Houston,United States,199.84.223.44,77002,TX,First in session,Yes,Unknown,/post/copilot-culture-the-cloud-2025-at-synozur,https://synozur.com/post/copilot-culture-the-cloud-2025-at-synozur?utm_medium=email&_hsenc=p2anqtz--fvajsxsrr5rd9nyvmokpyyrcbvdwctj63oh6ysthawrclfnqjlaf47bkiu2zpwfispbavkpm58gqs5xozmz2jr5x2zw&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,8,Edge,145.0.0.0,Desktop,Windows,New York,United States,64.47.78.26,10024,NY,First in session,No,/,/post/m-files-and-microsoft-a-new-era-of-document-management,https://synozur.com/post/m-files-and-microsoft-a-new-era-of-document-management,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"1m, 43s",1,1,1,1,"1m, 28s",0%
2/18/2026,Wednesday,23,Chrome,145.0.0.0,Mobile,Android,Kirkland,United States,50.47.210.16,98034,WA,First in session,Yes,Unknown,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,https://synozur.com/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,Unknown,Referral,com.linkedin.android,android-app://com.linkedin.android/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,22,Safari,26.2,Mobile,iOS,Miami,United States,140.248.44.0,33197,FL,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,84.37.212.197,20149,VA,First in session,Yes,Unknown,/event-details/m365-community-conference-2026,https://synozur.com/event-details/m365-community-conference-2026?utm_medium=email&_hsenc=p2anqtz-9qlobmretjyjt0dh30upscbzc0mjc17fyweunrpgnmnfduw0yxrirw_isndpkcjcb50z5_mbjymzqlzt88k8jc_ztbtw&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Los Angeles,United States,82.22.109.213,90060,CA,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary?utm_medium=email&_hsenc=p2anqtz-_nxaecloe2ecgz_v13ttk4wxozvz2nskmx9pm_edfwifsqrk7hznrqeqs6axwpkolutoyums--6o9hc0eho5tezyi0mg&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,14,Chrome,139.0.0.0,Desktop,Windows,Los Angeles,United States,82.22.76.119,90060,CA,First in session,Yes,Unknown,/post/upgrading-your-company-operating-system-2026-from-ambition-to-execution,https://synozur.com/post/upgrading-your-company-operating-system-2026-from-ambition-to-execution?utm_medium=email&_hsenc=p2anqtz-_nzhnhqviesc2-wx_mpbdtt_xqpviyfofhnmndgxo4fffka2sudyohrizkxquowbkwf6uap5gklqahttdkck9f-wmcxq&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,84.37.210.238,20149,VA,First in session,Yes,Unknown,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,https://synozur.com/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot?utm_medium=email&_hsenc=p2anqtz-8zeqvpsy_iv4fitdptpiishi4oi0tpmj8gv4yabo2wvzysr7lx465ew1cleyos0ghnz-szcb8xeyiynmxi9kic_dipxa&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Edge,144.0.3719.115,Mobile,iOS,St. Petersburg,United States,47.197.87.11,33707,FL,First in session,Yes,Unknown,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,https://synozur.com/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative?utm_medium=email&_hsenc=p2anqtz-8snl4avpfuji1avxz0zhilt1bw3cvxbjinlqrlzz8gpugzpi86rkcrxv31yfud8tb2y45spoycvidldrcka-eeapbkjg&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Los Angeles,United States,82.22.76.112,90060,CA,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary?utm_medium=email&_hsenc=p2anqtz-8dtbjhjnjusg9rs2ytjyvgz24fmbiqojpon2luxinvpm-06qn0b4ome42l5ed_o5nljdrtpe_c-dwtdyngpkpsuj148a&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,3,Chrome,141.0.0.0,Desktop,Linux,New York,United States,149.57.191.78,10118,NY,First in session,Yes,Unknown,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,https://synozur.com/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,8,Edge,145.0.0.0,Desktop,Windows,New York,United States,64.47.78.26,10024,NY,Not first in session,Yes,Unknown,/post/the-booming-content-management-market-insights-and-projections-for-2025-2028,https://synozur.com/post/the-booming-content-management-market-insights-and-projections-for-2025-2028,/post/m-files-and-microsoft-a-new-era-of-document-management,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"1m, 43s",1,1,1,1,,100%
2/18/2026,Wednesday,14,Chrome,139.0.0.0,Desktop,Windows,Los Angeles,United States,82.22.107.245,90060,CA,First in session,Yes,Unknown,/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,https://synozur.com/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot?utm_medium=email&_hsenc=p2anqtz--k4io_wt3nkbfegrolcbeilm399pmlkoo2gremiigshn65dqcw-c0izxdf6oud0nepwzctfah27j-lszvea_ghdt3l5a&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,14,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,84.37.208.202,20149,VA,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary?utm_medium=email&_hsenc=p2anqtz-8eitws2daqqb1xaeeqz1yx-v1_ndhotoeybji12y64r8fmbtstl_sc2_rxpqqdyahixjstl9144ku0iisejfim8nwflw&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,14,Chrome,139.0.0.0,Desktop,Windows,Houston,United States,199.84.220.77,77002,TX,First in session,Yes,Unknown,/post/gpt-5-2-arrives-in-m365-copilot,https://synozur.com/post/gpt-5-2-arrives-in-m365-copilot?utm_medium=email&_hsenc=p2anqtz-8imwlscfphtrtkdfoxxwifz84ydstzq2pvvnt60ifvic-4zg1alpzyehhpfg-foattvhseyj9azxtunlumutsqleedig&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,84.37.213.101,20149,VA,First in session,Yes,Unknown,/post/gpt-5-2-arrives-in-m365-copilot,https://synozur.com/post/gpt-5-2-arrives-in-m365-copilot?utm_medium=email&_hsenc=p2anqtz-_6anrll1kghofwpfo1vvs6bb0-duwwmi9onjdehicjhhqbtgyeq82lgk2g7tcnljord4jttg0duxbasys1y_ziacsy5w&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,142.147.208.159,20149,VA,First in session,Yes,Unknown,/team/michelle-boyd,https://synozur.com/team/michelle-boyd?utm_medium=email&_hsenc=p2anqtz--x3tttmkfxdb2zkqcen4zsxmjufloupipswuixusv_qk6basxsuor3qmlkm2akfnnpsoqbo5f9wcewvo5zcnjz3cicna&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,20,Safari,17.4.1,Mobile,iOS,Philadelphia,United States,73.188.249.79,19104,PA,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,2,1,1,0%,"5m, 10s",1,2,1,1,,100%
2/18/2026,Wednesday,9,Chrome,144.0.0.0,Desktop,Windows,Gresham,United States,71.56.146.189,97080,OR,Not first in session,No,/post/enhance-copilot-ai-readiness-with-more-effective-content-using-m365-archive,/start,https://synozur.com/start,/post/enhance-copilot-ai-readiness-with-more-effective-content-using-m365-archive,Direct,Direct,https://synozur.com/post/enhance-copilot-ai-readiness-with-more-effective-content-using-m365-archive,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,17s,1,1,1,1,6s,0%
2/18/2026,Wednesday,13,Edge,144.0.0.0,Desktop,Windows,Manhasset,United States,108.54.78.241,11030,NY,Not first in session,Yes,Unknown,/team,https://synozur.com/team,/clients,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,39s,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Houston,United States,198.232.6.201,77002,TX,First in session,Yes,Unknown,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,https://synozur.com/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot?utm_medium=email&_hsenc=p2anqtz-8o3abni2oaojvcsfz_ojr4uxwypbflqhz-sczgddh3ui5rzdn_jzqrz_ot2oq53lgkclyxnde7uxvckpu8w1rdlodddg&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Edge,144.0.0.0,Desktop,Windows,Manhasset,United States,108.54.78.241,11030,NY,First in session,No,/clients,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,39s,1,1,1,1,35s,0%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Los Angeles,United States,82.22.159.221,90060,CA,First in session,Yes,Unknown,/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,https://synozur.com/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot?utm_medium=email&_hsenc=p2anqtz--jfa8ufzf_heshhj351wlljl9ylpbgkhpn55taxs8gu9-vbwm3veoqqesro0lceglasfhcdi6uus8luhpt054ten-5jg&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,17,Edge,143.0.0.0,Desktop,Windows,Atlanta,United States,136.226.82.123,30301,GA,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,21,Edge,145.0.0.0,Desktop,Mac OS,Athens,Greece,130.43.28.220,Unknown,I,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,7,Edge,144.0.0.0,Desktop,Windows,Mississauga,Canada,99.246.45.76,L5L,ON,First in session,Yes,Unknown,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,https://synozur.com/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Los Angeles,United States,82.22.101.49,90060,CA,First in session,Yes,Unknown,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,https://synozur.com/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative?utm_medium=email&_hsenc=p2anqtz-8hlmsfcdkzni1hynwrezwtjismweod4ljq9jgrivvqdy4vtejfbbqqblzwae68fpxordxphf6kuyznyq6zeaueryg7ow&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Los Angeles,United States,82.22.159.184,90060,CA,First in session,Yes,Unknown,/,https://synozur.com/?utm_medium=email&_hsenc=p2anqtz-87stykga8obknifryszyb2jorbhn6ionavxby684aamv7cbdvxgymh3ve68hffsmehaobbamhn6ktsffqw3jdsje-efw&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,14,Chrome,139.0.0.0,Desktop,Windows,Los Angeles,United States,82.22.98.182,90060,CA,First in session,Yes,Unknown,/post/announcing-orion-precision-mapping-for-transformation-at-techcon-365-dallas,https://synozur.com/post/announcing-orion-precision-mapping-for-transformation-at-techcon-365-dallas?utm_medium=email&_hsenc=p2anqtz-8ejummq4byrmvsogqj1sunipxzbwfio4njxm1wkmokgmdwrnplfcc4yx8zcc-_i3m5cwlwv-qkfqxpzyykt1raf_pd9q&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,15,Safari,26.2,Mobile,iOS,Woodbridge,Canada,99.247.79.222,L4H,ON,First in session,Yes,Unknown,/team/michelle-boyd,https://synozur.com/team/michelle-boyd?utm_medium=email&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,11,Chrome,145.0.0.0,Mobile,Android,Ryton,United Kingdom,147.147.150.17,NE40,GAT,First in session,Yes,Unknown,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,https://synozur.com/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,84.37.215.47,20149,VA,First in session,Yes,Unknown,/post/upgrading-your-company-operating-system-2026-from-ambition-to-execution,https://synozur.com/post/upgrading-your-company-operating-system-2026-from-ambition-to-execution?utm_medium=email&_hsenc=p2anqtz-_sw9scfsurjf5onwlghal_snflwfmd5lb-36s29yuebafs5xk5ehuq6eplqudejfpjhensawzpxdvln-3jp-rnlnmura&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Los Angeles,United States,82.22.101.32,90060,CA,First in session,Yes,Unknown,/event-details/ai-driven-gtm-how-to-assess-rebuild-and-accelerate-your-2026-plans,https://synozur.com/event-details/ai-driven-gtm-how-to-assess-rebuild-and-accelerate-your-2026-plans?utm_medium=email&_hsenc=p2anqtz-9uimt0efd7oufpihsy-mtnarqjomwjwimgqfxsyjg6qj0dsubecy-um9bcjnccueo0jgcmwaryaqcapxu1raxsiotbha&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,7,Edge,145.0.0.0,Desktop,Windows,Dublin,Ireland,137.83.214.57,D02,L,First in session,Yes,Unknown,/post/m-files-and-microsoft-a-new-era-of-document-management,https://synozur.com/post/m-files-and-microsoft-a-new-era-of-document-management,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
2/18/2026,Wednesday,13,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,142.147.202.22,20149,VA,First in session,Yes,Unknown,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,https://synozur.com/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot?utm_medium=email&_hsenc=p2anqtz-8n3d3eyfauwoz29xo5h7-wq3_bjq_gnegajqu90th2jig-4t9xhv4nckitezob4yf84ycgt-i49n2smyhjqsnagjvobg&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
